household_id,type,people,rooms,date,day_of_year,outside_temp_c,daily_consumption_kwh,peak_power_kw
H005,Residential,2,2,2025-08-12,224,24.2,6.15,0.71
H005,Residential,2,2,2025-08-13,225,24.1,6.04,0.66
H005,Residential,2,2,2025-08-14,226,25.2,5.39,0.65
H005,Residential,2,2,2025-08-15,227,23.5,6.63,0.72
H005,Residential,2,2,2025-08-16,228,22.1,6.59,0.79
H005,Residential,2,2,2025-08-17,229,22.5,6.6,0.79
H005,Residential,2,2,2025-08-18,230,24.3,5.49,0.63
H005,Residential,2,2,2025-08-19,231,23.0,6.42,0.78
H005,Residential,2,2,2025-08-20,232,23.5,6.33,0.65
H005,Residential,2,2,2025-08-21,233,23.9,6.29,0.74
H005,Residential,2,2,2025-08-22,234,21.9,5.78,0.64
H005,Residential,2,2,2025-08-23,235,23.8,7.28,1.04
H005,Residential,2,2,2025-08-24,236,22.9,7.47,0.88
H005,Residential,2,2,2025-08-25,237,19.9,5.51,0.61
H005,Residential,2,2,2025-08-26,238,24.5,6.65,0.68
H005,Residential,2,2,2025-08-27,239,20.9,4.42,0.56
H005,Residential,2,2,2025-08-28,240,18.6,6.61,0.74
H005,Residential,2,2,2025-08-29,241,19.6,5.04,0.55
H005,Residential,2,2,2025-08-30,242,19.5,6.17,0.73
H005,Residential,2,2,2025-08-31,243,21.2,5.39,0.66
H005,Residential,2,2,2025-09-01,244,20.5,6.07,0.74
H005,Residential,2,2,2025-09-02,245,20.2,6.72,0.78
H005,Residential,2,2,2025-09-03,246,21.8,5.05,0.59
H005,Residential,2,2,2025-09-04,247,21.1,5.98,0.7
H005,Residential,2,2,2025-09-05,248,20.9,5.88,0.7
H005,Residential,2,2,2025-09-06,249,20.9,7.54,0.9
H005,Residential,2,2,2025-09-07,250,21.1,6.47,0.81
H005,Residential,2,2,2025-09-08,251,16.1,5.8,0.67
H005,Residential,2,2,2025-09-09,252,19.0,5.91,0.64
H005,Residential,2,2,2025-09-10,253,15.6,7.74,0.89
H005,Residential,2,2,2025-09-11,254,19.4,6.64,0.82
H005,Residential,2,2,2025-09-12,255,19.2,5.63,0.56
H005,Residential,2,2,2025-09-13,256,20.9,6.34,0.63
H005,Residential,2,2,2025-09-14,257,21.0,6.05,0.75
H005,Residential,2,2,2025-09-15,258,19.1,5.87,0.76
H005,Residential,2,2,2025-09-16,259,17.6,5.18,0.54
H005,Residential,2,2,2025-09-17,260,19.3,6.82,0.8
H005,Residential,2,2,2025-09-18,261,17.3,8.47,0.95
H005,Residential,2,2,2025-09-19,262,18.1,7.04,0.8
H005,Residential,2,2,2025-09-20,263,19.7,7.6,0.9
H005,Residential,2,2,2025-09-21,264,16.7,7.69,0.8
H005,Residential,2,2,2025-09-22,265,19.0,8.94,0.94
H005,Residential,2,2,2025-09-23,266,18.6,7.32,0.83
H005,Residential,2,2,2025-09-24,267,15.5,8.81,1.01
H005,Residential,2,2,2025-09-25,268,18.8,6.88,0.72
H005,Residential,2,2,2025-09-26,269,18.2,7.13,0.88
H005,Residential,2,2,2025-09-27,270,17.0,7.89,0.88
H005,Residential,2,2,2025-09-28,271,15.2,7.41,0.83
H005,Residential,2,2,2025-09-29,272,14.9,7.97,0.94
H005,Residential,2,2,2025-09-30,273,15.3,8.71,1.0
H005,Residential,2,2,2025-10-01,274,17.1,6.88,0.85
H005,Residential,2,2,2025-10-02,275,14.3,8.35,0.89
H005,Residential,2,2,2025-10-03,276,16.6,8.15,0.84
H005,Residential,2,2,2025-10-04,277,13.4,8.37,0.94
H005,Residential,2,2,2025-10-05,278,15.2,8.92,1.04
H005,Residential,2,2,2025-10-06,279,15.6,7.96,0.83
H005,Residential,2,2,2025-10-07,280,19.6,7.2,0.74
H005,Residential,2,2,2025-10-08,281,12.6,7.2,0.85
H005,Residential,2,2,2025-10-09,282,17.6,7.1,0.77
H005,Residential,2,2,2025-10-10,283,15.0,7.12,0.73
H005,Residential,2,2,2025-10-11,284,15.4,8.33,1.04
H005,Residential,2,2,2025-10-12,285,14.7,7.35,0.81
H005,Residential,2,2,2025-10-13,286,15.1,7.61,0.96
H005,Residential,2,2,2025-10-14,287,13.9,6.33,0.73
H005,Residential,2,2,2025-10-15,288,16.7,6.34,0.75
H005,Residential,2,2,2025-10-16,289,13.1,8.37,0.95
H005,Residential,2,2,2025-10-17,290,15.8,6.06,0.55
H005,Residential,2,2,2025-10-18,291,12.5,8.83,0.93
H005,Residential,2,2,2025-10-19,292,13.4,7.9,0.91
H005,Residential,2,2,2025-10-20,293,11.5,8.24,0.98
H005,Residential,2,2,2025-10-21,294,14.1,6.9,0.68
H005,Residential,2,2,2025-10-22,295,15.7,6.01,0.69
H005,Residential,2,2,2025-10-23,296,12.9,8.87,0.93
H005,Residential,2,2,2025-10-24,297,12.5,8.15,0.96
H005,Residential,2,2,2025-10-25,298,10.7,9.03,1.04
H005,Residential,2,2,2025-10-26,299,12.2,7.45,0.91
H005,Residential,2,2,2025-10-27,300,9.6,8.78,1.1
H005,Residential,2,2,2025-10-28,301,10.7,8.46,1.01
H005,Residential,2,2,2025-10-29,302,12.7,7.9,0.98
H005,Residential,2,2,2025-10-30,303,14.5,7.53,0.85
H005,Residential,2,2,2025-10-31,304,17.1,5.84,0.83
H005,Residential,2,2,2025-11-01,305,10.9,7.39,0.77
H005,Residential,2,2,2025-11-02,306,14.4,7.11,0.79
H005,Residential,2,2,2025-11-03,307,12.2,6.41,0.8
H005,Residential,2,2,2025-11-04,308,11.3,7.83,0.96
H005,Residential,2,2,2025-11-05,309,12.3,7.34,0.88
H005,Residential,2,2,2025-11-06,310,11.5,8.42,1.03
H005,Residential,2,2,2025-11-07,311,11.5,9.61,0.93
H005,Residential,2,2,2025-11-08,312,10.5,7.1,0.93
H005,Residential,2,2,2025-11-09,313,8.6,11.23,1.28
H005,Residential,2,2,2025-11-10,314,8.3,9.05,1.15
H005,Residential,2,2,2025-11-11,315,12.1,8.08,0.78
H005,Residential,2,2,2025-11-12,316,10.4,7.24,0.86
H005,Residential,2,2,2025-11-13,317,9.7,9.57,1.06
H005,Residential,2,2,2025-11-14,318,10.7,8.36,1.01
H005,Residential,2,2,2025-11-15,319,12.1,8.15,0.97
H005,Residential,2,2,2025-11-16,320,10.9,6.65,0.79
H005,Residential,2,2,2025-11-17,321,9.3,8.93,0.95
H005,Residential,2,2,2025-11-18,322,12.6,8.28,0.95
H005,Residential,2,2,2025-11-19,323,13.2,7.25,0.83
H005,Residential,2,2,2025-11-20,324,11.2,9.09,1.09
H005,Residential,2,2,2025-11-21,325,12.0,8.73,1.09
H005,Residential,2,2,2025-11-22,326,12.4,7.57,0.89
H005,Residential,2,2,2025-11-23,327,12.1,9.05,0.94
H005,Residential,2,2,2025-11-24,328,11.1,8.21,0.96
H005,Residential,2,2,2025-11-25,329,11.1,8.21,1.15
H005,Residential,2,2,2025-11-26,330,10.9,8.33,1.09
H005,Residential,2,2,2025-11-27,331,7.9,9.5,0.84
H005,Residential,2,2,2025-11-28,332,11.1,6.02,0.7
H005,Residential,2,2,2025-11-29,333,7.4,9.94,1.24
H005,Residential,2,2,2025-11-30,334,8.3,8.0,0.91
H005,Residential,2,2,2025-12-01,335,12.1,9.08,1.01
H005,Residential,2,2,2025-12-02,336,11.2,9.42,1.07
H005,Residential,2,2,2025-12-03,337,12.3,8.4,1.01
H005,Residential,2,2,2025-12-04,338,9.1,8.73,0.92
H005,Residential,2,2,2025-12-05,339,7.5,8.63,1.09
H005,Residential,2,2,2025-12-06,340,9.1,8.77,1.01
H005,Residential,2,2,2025-12-07,341,9.7,10.4,1.11
H005,Residential,2,2,2025-12-08,342,9.7,8.1,1.02
H005,Residential,2,2,2025-12-09,343,11.6,6.11,0.62
H005,Residential,2,2,2025-12-10,344,8.9,9.95,1.1
H005,Residential,2,2,2025-12-11,345,10.1,9.83,1.09
H005,Residential,2,2,2025-12-12,346,7.7,11.1,1.5
H005,Residential,2,2,2025-12-13,347,10.3,9.82,1.07
H005,Residential,2,2,2025-12-14,348,9.5,9.84,0.94
H005,Residential,2,2,2025-12-15,349,8.2,9.36,1.03
H005,Residential,2,2,2025-12-16,350,9.1,7.09,0.85
H005,Residential,2,2,2025-12-17,351,9.2,8.93,1.1
H005,Residential,2,2,2025-12-18,352,9.0,9.54,1.31
H005,Residential,2,2,2025-12-19,353,12.7,7.5,0.97
H005,Residential,2,2,2025-12-20,354,9.4,9.1,1.07
H005,Residential,2,2,2025-12-21,355,9.1,8.08,0.87
H005,Residential,2,2,2025-12-22,356,5.8,9.3,1.22
H005,Residential,2,2,2025-12-23,357,8.0,11.12,1.25
H005,Residential,2,2,2025-12-24,358,9.2,10.57,1.16
H005,Residential,2,2,2025-12-25,359,8.5,9.18,1.03
H005,Residential,2,2,2025-12-26,360,12.2,7.99,0.83
H005,Residential,2,2,2025-12-27,361,9.5,8.32,0.93
H005,Residential,2,2,2025-12-28,362,12.1,8.31,0.94
H005,Residential,2,2,2025-12-29,363,9.9,10.15,1.24
H005,Residential,2,2,2025-12-30,364,9.9,7.31,0.82
H006,Residential,5,8,2023-01-01,1,10.4,11.16,1.32
H006,Residential,5,8,2023-01-02,2,10.2,10.8,1.15
H006,Residential,5,8,2023-01-03,3,10.5,13.01,1.33
H006,Residential,5,8,2023-01-04,4,11.7,12.39,1.34
H006,Residential,5,8,2023-01-05,5,10.6,12.0,1.35
H006,Residential,5,8,2023-01-06,6,11.5,11.8,1.23
H006,Residential,5,8,2023-01-07,7,10.5,13.9,1.59
H006,Residential,5,8,2023-01-08,8,10.9,14.35,1.38
H006,Residential,5,8,2023-01-09,9,11.6,11.37,1.33
H006,Residential,5,8,2023-01-10,10,7.9,13.91,1.48
H006,Residential,5,8,2023-01-11,11,10.0,14.18,1.51
H006,Residential,5,8,2023-01-12,12,9.9,11.97,1.21
H006,Residential,5,8,2023-01-13,13,9.6,13.07,1.26
H006,Residential,5,8,2023-01-14,14,10.4,13.37,1.24
H006,Residential,5,8,2023-01-15,15,13.6,10.12,1.02
H006,Residential,5,8,2023-01-16,16,9.5,13.36,1.49
H006,Residential,5,8,2023-01-17,17,12.9,11.92,1.18
H006,Residential,5,8,2023-01-18,18,8.2,14.42,1.35
H006,Residential,5,8,2023-01-19,19,10.7,11.17,1.11
H006,Residential,5,8,2023-01-20,20,11.7,12.31,1.28
H006,Residential,5,8,2023-01-21,21,12.6,14.32,1.49
H006,Residential,5,8,2023-01-22,22,12.9,14.35,1.52
H006,Residential,5,8,2023-01-23,23,13.1,13.33,1.54
H006,Residential,5,8,2023-01-24,24,11.2,11.01,1.29
H006,Residential,5,8,2023-01-25,25,11.1,13.09,1.62
H006,Residential,5,8,2023-01-26,26,13.6,11.09,1.03
H006,Residential,5,8,2023-01-27,27,11.8,12.61,1.26
H006,Residential,5,8,2023-01-28,28,10.0,12.54,1.41
H006,Residential,5,8,2023-01-29,29,10.3,10.63,1.09
H006,Residential,5,8,2023-01-30,30,10.8,12.2,1.39
H006,Residential,5,8,2023-01-31,31,13.5,12.52,1.36
H006,Residential,5,8,2023-02-01,32,13.0,12.19,1.47
H006,Residential,5,8,2023-02-02,33,14.1,11.95,1.38
H006,Residential,5,8,2023-02-03,34,12.2,12.38,1.44
H006,Residential,5,8,2023-02-04,35,13.4,12.8,1.32
H006,Residential,5,8,2023-02-05,36,14.4,12.0,1.27
H006,Residential,5,8,2023-02-06,37,12.8,11.59,1.21
H006,Residential,5,8,2023-02-07,38,14.3,11.52,1.08
H006,Residential,5,8,2023-02-08,39,12.5,14.11,1.69
H006,Residential,5,8,2023-02-09,40,13.1,11.98,1.36
H006,Residential,5,8,2023-02-10,41,13.2,11.83,1.23
H006,Residential,5,8,2023-02-11,42,11.9,12.97,1.53
H006,Residential,5,8,2023-02-12,43,15.1,10.94,1.11
H006,Residential,5,8,2023-02-13,44,13.5,11.17,1.02
H006,Residential,5,8,2023-02-14,45,14.5,11.6,1.34
H006,Residential,5,8,2023-02-15,46,15.5,10.52,1.01
H006,Residential,5,8,2023-02-16,47,15.6,10.89,1.15
H006,Residential,5,8,2023-02-17,48,16.1,10.06,1.09
H006,Residential,5,8,2023-02-18,49,14.9,11.94,1.31
H006,Residential,5,8,2023-02-19,50,14.5,12.03,1.37
H006,Residential,5,8,2023-02-20,51,15.2,10.92,1.22
H006,Residential,5,8,2023-02-21,52,12.5,9.6,1.07
H006,Residential,5,8,2023-02-22,53,13.1,12.51,1.25
H006,Residential,5,8,2023-02-23,54,13.5,11.82,1.29
H006,Residential,5,8,2023-02-24,55,14.2,10.32,0.97
H006,Residential,5,8,2023-02-25,56,16.9,12.14,1.46
H006,Residential,5,8,2023-02-26,57,14.7,9.72,0.92
H006,Residential,5,8,2023-02-27,58,15.8,12.15,1.26
H006,Residential,5,8,2023-02-28,59,19.0,10.49,1.0
H006,Residential,5,8,2023-03-01,60,16.1,8.44,0.85
H006,Residential,5,8,2023-03-02,61,18.3,10.74,1.15
H006,Residential,5,8,2023-03-03,62,15.4,10.65,1.09
H006,Residential,5,8,2023-03-04,63,16.9,10.64,1.24
H006,Residential,5,8,2023-03-05,64,15.7,10.21,1.11
H006,Residential,5,8,2023-03-06,65,17.0,10.57,1.09
H006,Residential,5,8,2023-03-07,66,19.2,10.04,1.06
H006,Residential,5,8,2023-03-08,67,14.8,9.18,1.08
H006,Residential,5,8,2023-03-09,68,18.8,11.89,1.36
H006,Residential,5,8,2023-03-10,69,18.7,10.29,1.0
H006,Residential,5,8,2023-03-11,70,17.3,10.36,1.05
H006,Residential,5,8,2023-03-12,71,15.9,9.73,1.08
H006,Residential,5,8,2023-03-13,72,18.8,11.36,1.25
H006,Residential,5,8,2023-03-14,73,17.9,9.19,0.9
H006,Residential,5,8,2023-03-15,74,19.5,10.69,1.21
H006,Residential,5,8,2023-03-16,75,19.2,9.93,0.99
H006,Residential,5,8,2023-03-17,76,22.3,10.0,1.18
H006,Residential,5,8,2023-03-18,77,19.1,9.86,1.1
H006,Residential,5,8,2023-03-19,78,17.9,9.9,0.96
H006,Residential,5,8,2023-03-20,79,20.2,10.56,1.08
H006,Residential,5,8,2023-03-21,80,20.4,10.8,1.1
H006,Residential,5,8,2023-03-22,81,22.6,9.72,1.05
H006,Residential,5,8,2023-03-23,82,21.8,10.45,1.1
H006,Residential,5,8,2023-03-24,83,21.1,11.49,1.11
H006,Residential,5,8,2023-03-25,84,23.3,9.24,0.88
H006,Residential,5,8,2023-03-26,85,18.7,10.54,1.18
H006,Residential,5,8,2023-03-27,86,19.8,9.55,1.04
H006,Residential,5,8,2023-03-28,87,19.5,9.44,1.02
H006,Residential,5,8,2023-03-29,88,20.6,10.83,1.18
H006,Residential,5,8,2023-03-30,89,19.0,9.97,1.01
H006,Residential,5,8,2023-03-31,90,22.8,9.27,1.0
H006,Residential,5,8,2023-04-01,91,21.4,12.54,1.61
H006,Residential,5,8,2023-04-02,92,19.3,11.52,1.35
H006,Residential,5,8,2023-04-03,93,20.3,8.51,0.89
H006,Residential,5,8,2023-04-04,94,22.8,8.99,0.92
H006,Residential,5,8,2023-04-05,95,23.9,11.18,0.92
H006,Residential,5,8,2023-04-06,96,26.1,10.25,1.19
H006,Residential,5,8,2023-04-07,97,27.9,12.13,1.38
H006,Residential,5,8,2023-04-08,98,23.6,11.76,1.2
H006,Residential,5,8,2023-04-09,99,21.2,10.87,1.03
H006,Residential,5,8,2023-04-10,100,19.3,9.47,0.92
H006,Residential,5,8,2023-04-11,101,23.8,11.07,1.22
H006,Residential,5,8,2023-04-12,102,22.0,9.2,0.98
H006,Residential,5,8,2023-04-13,103,22.8,11.93,1.34
H006,Residential,5,8,2023-04-14,104,22.6,11.0,1.18
H006,Residential,5,8,2023-04-15,105,23.6,10.16,1.17
H006,Residential,5,8,2023-04-16,106,25.9,11.4,1.25
H006,Residential,5,8,2023-04-17,107,24.4,12.91,1.47
H006,Residential,5,8,2023-04-18,108,24.0,10.32,0.92
H006,Residential,5,8,2023-04-19,109,22.6,11.13,1.07
H006,Residential,5,8,2023-04-20,110,21.5,10.09,1.05
H006,Residential,5,8,2023-04-21,111,23.8,10.64,1.23
H006,Residential,5,8,2023-04-22,112,24.7,9.41,1.16
H006,Residential,5,8,2023-04-23,113,28.1,10.55,1.11
H006,Residential,5,8,2023-04-24,114,25.3,10.6,1.08
H006,Residential,5,8,2023-04-25,115,27.0,12.45,1.12
H006,Residential,5,8,2023-04-26,116,24.4,8.66,0.99
H006,Residential,5,8,2023-04-27,117,23.3,10.25,1.05
H006,Residential,5,8,2023-04-28,118,23.8,11.91,1.57
H006,Residential,5,8,2023-04-29,119,24.4,10.81,1.09
H006,Residential,5,8,2023-04-30,120,29.6,10.37,1.29
H006,Residential,5,8,2023-05-01,121,24.4,9.67,1.1
H006,Residential,5,8,2023-05-02,122,27.5,9.57,0.94
H006,Residential,5,8,2023-05-03,123,24.5,8.62,0.94
H006,Residential,5,8,2023-05-04,124,27.9,9.89,1.12
H006,Residential,5,8,2023-05-05,125,27.0,9.51,1.0
H006,Residential,5,8,2023-05-06,126,26.2,11.21,1.28
H006,Residential,5,8,2023-05-07,127,26.5,9.72,1.11
H006,Residential,5,8,2023-05-08,128,25.5,10.04,1.12
H006,Residential,5,8,2023-05-09,129,27.5,10.07,1.07
H006,Residential,5,8,2023-05-10,130,26.0,10.5,1.02
H006,Residential,5,8,2023-05-11,131,24.7,9.99,1.06
H006,Residential,5,8,2023-05-12,132,24.7,9.43,1.02
H006,Residential,5,8,2023-05-13,133,27.4,11.17,1.01
H006,Residential,5,8,2023-05-14,134,30.0,11.68,1.26
H006,Residential,5,8,2023-05-15,135,27.5,10.69,1.13
H006,Residential,5,8,2023-05-16,136,27.1,9.91,0.95
H006,Residential,5,8,2023-05-17,137,27.9,10.42,1.08
H006,Residential,5,8,2023-05-18,138,29.8,8.39,0.87
H006,Residential,5,8,2023-05-19,139,28.0,10.4,1.28
H006,Residential,5,8,2023-05-20,140,26.9,10.63,1.16
H006,Residential,5,8,2023-05-21,141,29.7,9.57,1.11
H006,Residential,5,8,2023-05-22,142,28.5,9.76,1.03
H006,Residential,5,8,2023-05-23,143,30.6,10.17,0.92
H006,Residential,5,8,2023-05-24,144,28.2,11.6,1.31
H006,Residential,5,8,2023-05-25,145,25.7,11.7,1.18
H006,Residential,5,8,2023-05-26,146,25.5,9.57,1.0
H006,Residential,5,8,2023-05-27,147,31.0,10.6,1.04
H006,Residential,5,8,2023-05-28,148,31.2,10.15,1.09
H006,Residential,5,8,2023-05-29,149,27.8,11.4,1.32
H006,Residential,5,8,2023-05-30,150,27.5,10.7,1.23
H006,Residential,5,8,2023-05-31,151,30.9,10.74,1.29
H006,Residential,5,8,2023-06-01,152,26.3,11.12,1.35
H006,Residential,5,8,2023-06-02,153,26.7,9.92,0.89
H006,Residential,5,8,2023-06-03,154,29.5,12.59,1.22
H006,Residential,5,8,2023-06-04,155,27.6,10.55,0.96
H006,Residential,5,8,2023-06-05,156,28.4,9.65,1.08
H006,Residential,5,8,2023-06-06,157,28.1,10.31,1.04
H006,Residential,5,8,2023-06-07,158,29.0,11.85,1.22
H006,Residential,5,8,2023-06-08,159,31.0,10.2,1.07
H006,Residential,5,8,2023-06-09,160,28.6,11.55,1.27
H006,Residential,5,8,2023-06-10,161,29.6,10.38,0.98
H006,Residential,5,8,2023-06-11,162,24.8,9.74,0.94
H006,Residential,5,8,2023-06-12,163,28.4,11.25,1.2
H006,Residential,5,8,2023-06-13,164,27.0,9.63,1.13
H006,Residential,5,8,2023-06-14,165,26.3,11.42,1.22
H006,Residential,5,8,2023-06-15,166,26.9,10.92,1.09
H006,Residential,5,8,2023-06-16,167,27.9,9.63,0.85
H006,Residential,5,8,2023-06-17,168,30.1,11.01,1.27
H006,Residential,5,8,2023-06-18,169,26.1,9.97,1.0
H006,Residential,5,8,2023-06-19,170,28.5,10.92,1.06
H006,Residential,5,8,2023-06-20,171,27.6,12.54,1.16
H006,Residential,5,8,2023-06-21,172,27.8,10.16,0.96
H006,Residential,5,8,2023-06-22,173,30.2,11.13,1.1
H006,Residential,5,8,2023-06-23,174,29.4,10.58,1.11
H006,Residential,5,8,2023-06-24,175,30.8,11.19,1.08
H006,Residential,5,8,2023-06-25,176,28.1,10.38,1.12
H006,Residential,5,8,2023-06-26,177,27.0,9.65,1.01
H006,Residential,5,8,2023-06-27,178,27.9,10.9,1.37
H006,Residential,5,8,2023-06-28,179,28.7,10.25,0.95
H006,Residential,5,8,2023-06-29,180,28.5,9.6,1.04
H006,Residential,5,8,2023-06-30,181,26.2,11.62,1.26
H006,Residential,5,8,2023-07-01,182,28.3,11.19,1.1
H006,Residential,5,8,2023-07-02,183,28.5,10.31,1.11
H006,Residential,5,8,2023-07-03,184,32.5,12.29,1.39
H006,Residential,5,8,2023-07-04,185,31.3,8.72,0.94
H006,Residential,5,8,2023-07-05,186,26.4,11.89,1.41
H006,Residential,5,8,2023-07-06,187,27.3,9.62,0.85
H006,Residential,5,8,2023-07-07,188,25.1,10.77,1.07
H006,Residential,5,8,2023-07-08,189,26.6,10.43,1.25
H006,Residential,5,8,2023-07-09,190,28.2,9.58,1.1
H006,Residential,5,8,2023-07-10,191,29.7,11.94,1.33
H006,Residential,5,8,2023-07-11,192,26.2,12.51,1.47
H006,Residential,5,8,2023-07-12,193,26.2,10.32,0.93
H006,Residential,5,8,2023-07-13,194,23.5,10.9,1.24
H006,Residential,5,8,2023-07-14,195,27.0,10.61,1.23
H006,Residential,5,8,2023-07-15,196,25.3,12.99,1.32
H006,Residential,5,8,2023-07-16,197,26.1,8.32,1.08
H006,Residential,5,8,2023-07-17,198,25.4,10.95,1.19
H006,Residential,5,8,2023-07-18,199,26.7,9.78,0.86
H006,Residential,5,8,2023-07-19,200,23.7,8.06,0.89
H006,Residential,5,8,2023-07-20,201,24.1,10.17,1.02
H006,Residential,5,8,2023-07-21,202,30.5,12.55,1.47
H006,Residential,5,8,2023-07-22,203,24.2,10.35,1.15
H006,Residential,5,8,2023-07-23,204,24.5,11.38,1.16
H006,Residential,5,8,2023-07-24,205,29.6,11.81,1.41
H006,Residential,5,8,2023-07-25,206,31.5,10.7,1.23
H006,Residential,5,8,2023-07-26,207,24.0,10.68,1.07
H006,Residential,5,8,2023-07-27,208,25.4,8.74,0.92
H006,Residential,5,8,2023-07-28,209,26.5,9.79,1.09
H006,Residential,5,8,2023-07-29,210,28.9,12.08,1.25
H006,Residential,5,8,2023-07-30,211,23.9,10.61,1.1
H006,Residential,5,8,2023-07-31,212,25.1,10.94,1.17
H006,Residential,5,8,2023-08-01,213,26.8,10.69,1.04
H006,Residential,5,8,2023-08-02,214,26.1,12.86,1.13
H006,Residential,5,8,2023-08-03,215,24.5,10.1,1.1
H006,Residential,5,8,2023-08-04,216,24.8,12.24,1.1
H006,Residential,5,8,2023-08-05,217,22.5,11.23,1.1
H006,Residential,5,8,2023-08-06,218,24.4,12.34,1.13
H006,Residential,5,8,2023-08-07,219,24.2,9.26,0.86
H006,Residential,5,8,2023-08-08,220,25.0,10.74,1.19
H006,Residential,5,8,2023-08-09,221,23.4,10.13,1.06
H006,Residential,5,8,2023-08-10,222,25.1,10.7,1.12
H006,Residential,5,8,2023-08-11,223,26.0,11.84,1.13
H006,Residential,5,8,2023-08-12,224,24.3,11.5,1.16
H006,Residential,5,8,2023-08-13,225,24.5,11.84,1.3
H006,Residential,5,8,2023-08-14,226,23.8,9.84,1.05
H006,Residential,5,8,2023-08-15,227,23.6,9.68,1.1
H006,Residential,5,8,2023-08-16,228,22.1,10.57,1.22
H006,Residential,5,8,2023-08-17,229,23.9,10.51,1.1
H006,Residential,5,8,2023-08-18,230,23.0,10.35,0.94
H006,Residential,5,8,2023-08-19,231,26.8,10.02,1.01
H006,Residential,5,8,2023-08-20,232,25.7,11.81,1.25
H006,Residential,5,8,2023-08-21,233,23.4,10.17,1.02
H006,Residential,5,8,2023-08-22,234,21.2,12.05,1.18
H006,Residential,5,8,2023-08-23,235,20.4,10.56,1.13
H006,Residential,5,8,2023-08-24,236,24.4,11.23,1.43
H006,Residential,5,8,2023-08-25,237,22.6,11.14,1.14
H006,Residential,5,8,2023-08-26,238,22.8,10.16,1.09
H006,Residential,5,8,2023-08-27,239,18.6,10.94,1.05
H006,Residential,5,8,2023-08-28,240,23.3,12.58,1.48
H006,Residential,5,8,2023-08-29,241,22.3,10.82,1.24
H006,Residential,5,8,2023-08-30,242,19.3,11.5,1.31
H006,Residential,5,8,2023-08-31,243,20.3,11.28,1.34
H006,Residential,5,8,2023-09-01,244,21.5,10.87,1.12
H006,Residential,5,8,2023-09-02,245,20.9,11.28,1.18
H006,Residential,5,8,2023-09-03,246,20.1,11.13,1.35
H006,Residential,5,8,2023-09-04,247,20.3,11.36,1.27
H006,Residential,5,8,2023-09-05,248,19.9,9.12,0.8
H006,Residential,5,8,2023-09-06,249,20.5,10.81,1.2
H006,Residential,5,8,2023-09-07,250,22.7,10.36,1.05
H006,Residential,5,8,2023-09-08,251,15.2,10.72,1.23
H006,Residential,5,8,2023-09-09,252,19.3,12.51,1.38
H006,Residential,5,8,2023-09-10,253,19.8,9.78,0.9
H006,Residential,5,8,2023-09-11,254,19.9,9.08,0.99
H006,Residential,5,8,2023-09-12,255,18.5,11.39,1.24
H006,Residential,5,8,2023-09-13,256,15.9,9.41,1.03
H006,Residential,5,8,2023-09-14,257,19.5,8.52,0.95
H006,Residential,5,8,2023-09-15,258,21.8,11.51,1.38
H006,Residential,5,8,2023-09-16,259,15.8,11.73,1.29
H006,Residential,5,8,2023-09-17,260,19.9,13.04,1.4
H006,Residential,5,8,2023-09-18,261,17.6,11.95,1.39
H006,Residential,5,8,2023-09-19,262,18.0,10.73,1.35
H006,Residential,5,8,2023-09-20,263,16.0,11.38,1.31
H006,Residential,5,8,2023-09-21,264,17.1,12.27,1.33
H006,Residential,5,8,2023-09-22,265,19.9,10.86,1.2
H006,Residential,5,8,2023-09-23,266,18.5,13.47,1.47
H006,Residential,5,8,2023-09-24,267,20.4,11.87,1.27
H006,Residential,5,8,2023-09-25,268,19.2,12.68,1.59
H006,Residential,5,8,2023-09-26,269,17.7,12.68,1.27
H006,Residential,5,8,2023-09-27,270,19.9,12.93,1.51
H006,Residential,5,8,2023-09-28,271,17.4,13.17,1.39
H006,Residential,5,8,2023-09-29,272,17.9,12.03,1.13
H006,Residential,5,8,2023-09-30,273,15.8,13.87,1.46
H006,Residential,5,8,2023-10-01,274,16.3,13.13,1.34
H006,Residential,5,8,2023-10-02,275,14.7,10.1,1.13
H006,Residential,5,8,2023-10-03,276,17.6,13.31,1.43
H006,Residential,5,8,2023-10-04,277,13.6,13.95,1.37
H006,Residential,5,8,2023-10-05,278,16.9,13.38,1.6
H006,Residential,5,8,2023-10-06,279,15.0,11.53,1.34
H006,Residential,5,8,2023-10-07,280,17.3,12.78,1.54
H006,Residential,5,8,2023-10-08,281,16.4,11.4,1.24
H006,Residential,5,8,2023-10-09,282,18.2,13.38,1.42
H006,Residential,5,8,2023-10-10,283,16.1,9.38,1.06
H006,Residential,5,8,2023-10-11,284,11.8,11.13,1.13
H006,Residential,5,8,2023-10-12,285,14.4,12.0,1.3
H006,Residential,5,8,2023-10-13,286,12.2,11.36,1.2
H006,Residential,5,8,2023-10-14,287,13.3,11.19,1.06
H006,Residential,5,8,2023-10-15,288,16.8,11.73,1.27
H006,Residential,5,8,2023-10-16,289,15.1,12.25,1.26
H006,Residential,5,8,2023-10-17,290,12.5,12.89,1.35
H006,Residential,5,8,2023-10-18,291,11.8,13.31,1.46
H006,Residential,5,8,2023-10-19,292,13.6,11.38,1.34
H006,Residential,5,8,2023-10-20,293,11.2,12.23,1.22
H006,Residential,5,8,2023-10-21,294,12.0,11.97,1.24
H006,Residential,5,8,2023-10-22,295,13.7,11.81,1.18
